"ANO","REGIAO","UF","MUNICIPIO","AREA","DEPENDENCIA_ADM","LOCALIZACAO","NOTA_LP","NOTA_MT","SEXO","RACA_COR","MES_NASC","ANO_NASC","COMPUTADOR","ESC_MAE","ESC_PAI","USO_TEMPO_TELAS","AFAZERES_DOM","TRABALHO","PERSPECTIVAS"
2017,"Centro-Oeste","MS",5006606,"Interior","Estadual","Rural",226.714435,251.639809,"Feminino","Parda","Maio","2002","Não tem","Não completou a 4.ª série/5.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Entre 1 e 2 horas","Mais de 2 horas, até 3 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3552205,"Interior","Estadual","Urbana",182.641893,156.080585,"Feminino","Parda","Maio","2003","Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 3 horas","Mais de 3 horas","Não","Ainda não sei"
2017,"Nordeste","PE",2602001,"Interior","Municipal","Urbana",237.831064,266.598385,"Masculino","Branca","Março","2001","Não tem","Não sei","Não sei","Mais de 3 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3546603,"Interior","Municipal","Urbana",327.863205,303.015702,"Feminino","Branca","Setembro","2002","Sim, um","Completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 3 horas","Entre 1 e 2 horas","Sim","Continuar estudando e trabalhar"
2017,"Sul","RS",4316600,"Interior","Municipal","Urbana",246.207403,194.83694,"Feminino","Branca","Abril","2002","Não tem"," ","Não completou a 4.ª série/5.º ano do Ensino Fundametal","Entre 1 e 2 horas","Menos de 1 hora","Sim","Continuar estudando e trabalhar"
2017,"Nordeste","RN",2408102,"Capital","Estadual","Urbana",247.406896,193.351433,"Masculino","Indígena","Janeiro","2003","Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a Faculdade","Mais de 3 horas","Menos de 1 hora","Não","Somente continuar estudando"
2017,"Sudeste","MG",3122306,"Interior","Estadual","Urbana",243.828582,221.65229,"Feminino","Amarela","Novembro","2003","Não tem","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não sei","Entre 1 e 2 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3551009,"Interior","Municipal","Urbana",205.184941,190.154057,"Masculino","Amarela","Junho","2001","Não tem","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Nunca estudou","Mais de 3 horas","Entre 1 e 2 horas","Sim","Somente continuar estudando"
2017,"Sudeste","SP",3548708,"Interior","Estadual","Urbana",265.627318,185.027836,"Masculino","Branca","Fevereiro","2002","Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sul","RS",4316907,"Interior","Municipal","Urbana",285.166785,281.809761,"Feminino","Branca","Dezembro","2002","Sim, um","Não sei","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 3 horas","Mais de 2 horas, até 3 horas","Não","Somente continuar estudando"
2017,"Sul","PR",4105805,"Interior","Estadual","Urbana",297.965855,290.558029,"Feminino","Parda","Outubro","2002","Não tem","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Nordeste","PB",2512002,"Interior","Municipal","Urbana",268.214612,234.740764,"Feminino","Parda","Julho","2002","Sim, um","Não completou a 4.ª série/5.º ano do Ensino Fundamental","Não completou a 4.ª série/5.º ano do Ensino Fundametal","Entre 1 e 2 horas","Menos de 1 hora","Não","Somente continuar estudando"
2017,"Nordeste","PE",2603009,"Interior","Estadual","Urbana",270.873639,300.026357,"Masculino","Parda","Outubro","2002","Não tem","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Entre 1 e 2 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Nordeste","SE",2805406,"Interior","Municipal","Urbana",184.893504,194.373983," ","Não quero declarar","Maio","1998 ou antes","Sim, quatro ou mais","Completou a Faculdade","Completou a Faculdade","Entre 1 e 2 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3525003,"Interior","Estadual","Urbana",281.328265,219.279549,"Feminino","Branca","Janeiro","2003","Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não sei","Entre 1 e 2 horas","Mais de 2 horas, até 3 horas","Não","Somente continuar estudando"
2017,"Nordeste","BA",2918407,"Interior","Municipal","Urbana",300.723002,288.547805,"Masculino","Branca","Abril","2004","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 3 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Nordeste","PE",2611606,"Capital","Estadual","Urbana",260.268442,223.874345,"Masculino","Indígena","Dezembro","2002","Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Não sei","Mais de 3 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3513504,"Interior","Municipal","Urbana",326.387033,290.908194,"Masculino","Parda","Janeiro","2003","Sim, um","Não sei","Não sei","Entre 1 e 2 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Nordeste","BA",2906873,"Interior","Municipal","Urbana",197.920275,231.644329,"Masculino","Parda","Novembro","2001","Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Nunca estudou","Entre 1 e 2 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Centro-Oeste","GO",5210158,"Interior","Estadual","Urbana",296.384234,287.47389,"Feminino","Branca","Abril","2003","Sim, um","Não completou a 4.ª série/5.º ano do Ensino Fundamental","Não sei","Mais de 2 horas, até 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Norte","RO",1100304,"Interior","Estadual","Urbana",270.76808,250.331594,"Feminino","Parda","Maio","2002","Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Entre 1 e 2 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3518800,"Interior","Estadual","Urbana",338.862429,304.071228,"Feminino","Parda","Agosto","2002","Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Menos de 1 hora","Entre 1 e 2 horas","Sim","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3507605,"Interior","Estadual","Urbana",254.364031,302.867475,"Masculino","Preta","Maio","2003","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Menos de 1 hora","Entre 1 e 2 horas","Sim","Ainda não sei"
2017,"Nordeste","CE",2309201,"Interior","Municipal","Urbana",260.386672,238.418535,"Masculino","Não quero declarar","Setembro","2002","Não tem","Não completou a 4.ª série/5.º ano do Ensino Fundamental","Não sei","Entre 1 e 2 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Nordeste","PB",2507507,"Capital","Municipal","Urbana",295.445774,234.73892,"Feminino","Parda","Maio","2003","Não tem","Nunca estudou","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 3 horas","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Sul","RS",4307005,"Interior","Estadual","Urbana",273.826202,317.103922,"Feminino","Branca","Janeiro","2003","Sim, dois","Completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 3 horas","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Sul","RS",4305108,"Interior","Estadual","Urbana",278.697282,308.914187,"Feminino","Branca","Abril","2003","Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Não sei","Mais de 3 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Nordeste","PB",2515302,"Interior","Estadual","Urbana",232.889464,248.242282,"Masculino","Parda","Setembro","2002","Não tem","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 3 horas","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Sudeste","SP",3508405,"Interior","Estadual","Urbana",304.98227,214.818838,"Feminino","Branca","Fevereiro","2003","Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Nordeste","MA",2111078,"Interior","Municipal","Urbana",298.429135,251.356547,"Masculino","Indígena","Março","2003","Sim, um","Não sei","Completou a Faculdade","Mais de 3 horas","Não faço trabalhos domésticos","Não","Ainda não sei"
2017,"Nordeste","MA",2108306,"Interior","Municipal","Rural",194.32389,166.212075,"Feminino","Parda","Maio","2005 ou depois","Sim, um","Não sei","Não sei","Mais de 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","MG",3171006,"Interior","Estadual","Urbana",312.198894,263.7813,"Masculino","Parda","Março","2003","Sim, um","Completou a Faculdade","Não sei","Mais de 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","RJ",3304003,"Interior","Municipal","Urbana",321.356238,265.19912,"Feminino","Parda","Julho","2002","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Centro-Oeste","MS",5003702,"Interior","Municipal","Rural",191.928871,136.365293,"Masculino","Branca","Agosto","2002","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não completou a 4.ª série/5.º ano do Ensino Fundametal","Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Não faço trabalhos domésticos","Sim","Continuar estudando e trabalhar"
2017,"Centro-Oeste","GO",5221502,"Interior","Estadual","Urbana",310.4023,360.264928,"Masculino","Parda","Maio","2003","Não tem","Completou o Ensino Médio, mas não completou a Faculdade","Não completou a 4.ª série/5.º ano do Ensino Fundametal","Mais de 3 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Centro-Oeste","MS",5002704,"Capital","Estadual","Urbana",232.646448,269.083581,"Masculino","Branca","Dezembro","2000","Não tem","Não sei","Não sei","Menos de 1 hora","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3542909,"Interior","Municipal","Urbana",282.215323,240.015155,"Masculino","Parda","Maio","2003","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 3 horas","Não faço trabalhos domésticos","Não","Somente continuar estudando"
2017,"Norte","PA",1502939,"Interior","Municipal","Urbana",271.623459,193.66376,"Masculino","Parda","Junho","2001","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não completou a 4.ª série/5.º ano do Ensino Fundametal","Entre 1 e 2 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3550308,"Capital","Estadual","Urbana",187.674948,229.515055,"Feminino","Parda","Março","2003","Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Não sei","Mais de 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Nordeste","SE",2801207,"Interior","Estadual","Urbana",208.727168,182.574554,"Masculino"," ","Abril","2000","Não tem","Não sei","Não sei","Menos de 1 hora","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Sul","RS",4316808,"Interior","Municipal","Rural",307.311838,239.740556,"Feminino","Branca","Fevereiro","2003","Não tem","Não completou a 4.ª série/5.º ano do Ensino Fundamental","Não completou a 4.ª série/5.º ano do Ensino Fundametal","Menos de 1 hora","Menos de 1 hora","Não","Ainda não sei"
2017,"Sul","PR",4106902,"Capital","Estadual","Urbana",334.863312,337.136627,"Masculino","Parda","Setembro","2002","Não tem","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 3 horas","Menos de 1 hora","Não","Somente continuar estudando"
2017,"Norte","PA",1500909,"Interior","Municipal","Urbana",261.899811,243.869043,"Feminino","Parda","Fevereiro","2004","Sim, um","Completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Entre 1 e 2 horas","Menos de 1 hora","Não","Somente continuar estudando"
2017,"Nordeste","CE",2304400,"Capital","Estadual","Urbana",252.010553,192.80408,"Masculino","Parda","Janeiro","2002","Não tem","Não sei","Não sei","Mais de 3 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Sudeste","MG",3133600,"Interior","Municipal","Urbana",307.902714,306.350462,"Masculino","Parda","Agosto","2000","Sim, um","Não sei","Não sei","Mais de 3 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Nordeste","PI",2210201,"Interior","Municipal","Urbana",176.180103,183.848396,"Feminino","Branca","Dezembro","2002","Não tem","Nunca estudou","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Menos de 1 hora","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Sudeste","SP",3503208,"Interior","Estadual","Urbana",168.262636,255.944245,"Masculino"," ","Setembro","2003","Sim, um","Não sei","Não sei","Menos de 1 hora","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Centro-Oeste","GO",5201108,"Interior","Estadual","Urbana",276.754359,319.657754,"Feminino","Branca","Novembro","2002","Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","MG",3135209,"Interior","Estadual","Urbana",177.239328,243.83942,"Masculino","Parda","Novembro","2002","Sim, um","Completou a Faculdade","Não sei","Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Mais de 3 horas","Não","Somente continuar estudando"
2017,"Sudeste","MG",3126307,"Interior","Estadual","Urbana",298.10458,198.182487,"Feminino","Parda","Setembro","2002","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não sei","Mais de 3 horas","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Centro-Oeste","MS",5002704,"Capital","Municipal","Urbana",241.657849,290.757229,"Masculino","Branca","Abril","2003","Não tem","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não sei","Menos de 1 hora","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Sul","RS",4304606,"Interior","Municipal","Urbana",250.745334,273.756515,"Feminino","Branca","Julho","2001","Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 3 horas","Mais de 3 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","MG",3106200,"Capital","Municipal","Urbana",296.847955,266.804684,"Masculino","Preta","Dezembro","2001","Sim, dois","Não sei","Não sei","Mais de 3 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Sul","RS",4305355,"Interior","Estadual","Urbana",339.431819,299.879639,"Feminino","Branca","Agosto","2003","Sim, três","Completou o Ensino Médio, mas não completou a Faculdade","Completou a Faculdade","Mais de 2 horas, até 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","RJ",3300803,"Interior","Estadual","Urbana",280.950821,254.923037,"Feminino","Não quero declarar","Dezembro","2002","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 3 horas","Menos de 1 hora","Não","Somente continuar estudando"
2017,"Centro-Oeste","GO",5211909,"Interior","Estadual","Urbana",283.697776,330.751934,"Feminino","Branca","Março","2003","Sim, um","Completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 3 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Centro-Oeste","MS",5002704,"Capital","Estadual","Urbana",189.821881,239.570085,"Masculino","Preta","Outubro","2003","Sim, um","Completou a Faculdade","Completou a Faculdade","Entre 1 e 2 horas","Entre 1 e 2 horas","Sim","Continuar estudando e trabalhar"
2017,"Nordeste","PI",2202737,"Interior","Municipal","Urbana",284.034506,268.274931,"Feminino","Não quero declarar","Agosto","2001"," ","Não sei","Não sei","Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Não faço trabalhos domésticos","Não","Ainda não sei"
2017,"Sudeste","SP",3510708,"Interior","Estadual","Urbana",306.939352,299.300092,"Feminino","Branca","Junho","2003","Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 3 horas","Não faço trabalhos domésticos","Sim","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3524402,"Interior","Estadual","Urbana",146.498554,223.992055,"Feminino"," ","Abril"," ","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não sei"," ","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Sul","SC",4214805,"Interior","Estadual","Urbana",258.906644,235.992193,"Masculino","Parda","Maio","2000","Não tem","Não sei","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas","Mais de 3 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","MG",3131901,"Interior","Municipal","Urbana",267.14828,216.859299,"Feminino","Indígena","Novembro","2000","Sim, um","Não sei","Não sei","Entre 1 e 2 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sudeste","MG",3151800,"Interior","Estadual","Urbana",255.451409,231.76556,"Feminino","Branca","Agosto","2002","Não tem","Não sei","Não sei","Menos de 1 hora","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3509502,"Interior","Estadual","Urbana",291.100836,295.290488,"Feminino","Branca","Julho","2002","Não tem","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Nordeste","BA",2927002,"Interior","Municipal","Urbana",214.555936,180.580595,"Feminino","Preta","Março","2003","Não tem","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Nunca estudou","Entre 1 e 2 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Nordeste","PE",2611408,"Interior","Municipal","Urbana",221.457592,191.235797,"Masculino","Branca","Fevereiro","2001","Não tem","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Menos de 1 hora","Menos de 1 hora","Não","Somente continuar estudando"
2017,"Centro-Oeste","GO",5218003,"Interior","Municipal","Urbana",249.779161,175.850204,"Masculino","Parda","Outubro","2002","Sim, um","Não completou a 4.ª série/5.º ano do Ensino Fundamental","Não completou a 4.ª série/5.º ano do Ensino Fundametal","Menos de 1 hora","Entre 1 e 2 horas","Sim","Continuar estudando e trabalhar"
2017,"Sudeste","RJ",3304557,"Capital","Municipal","Urbana",202.417821,189.367316,"Masculino","Preta","Março","2001","Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Menos de 1 hora","Não faço trabalhos domésticos","Não","Somente continuar estudando"
2017,"Sudeste","SP",3550308,"Capital","Estadual","Urbana",194.316397,228.275699,"Masculino","Branca","Fevereiro","2003","Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Não sei","Mais de 2 horas, até 3 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Sudeste","MG",3154606,"Interior","Estadual","Urbana",208.719455,261.894542,"Masculino","Parda","Junho","2003","Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Entre 1 e 2 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Sul","PR",4108304,"Interior","Estadual","Urbana",321.417116,284.070886,"Masculino","Branca","Junho","2000","Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Nordeste","BA",2901304,"Interior","Municipal","Rural",290.18535,298.299004,"Masculino","Preta","Setembro","2002","Sim, um","Completou a Faculdade","Completou a Faculdade","Mais de 3 horas","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Sudeste","SP",3512803,"Interior","Municipal","Urbana",265.070379,233.081377,"Feminino","Preta","Setembro","2003","Sim, um","Não sei","Não sei","Entre 1 e 2 horas","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Centro-Oeste","MT",5106216,"Interior","Estadual","Rural",262.61013,189.26766,"Feminino","Parda","Fevereiro","2002","Sim, um","Não sei","Não sei","Mais de 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Norte","PA",1508308,"Interior","Municipal","Urbana",178.366869,196.392647,"Masculino","Não quero declarar","Março","2001","Não tem","Não completou a 4.ª série/5.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade","Menos de 1 hora","Mais de 3 horas","Não","Somente continuar estudando"
2017,"Sul","PR",4101804,"Interior","Municipal","Rural",254.42827,300.306545,"Feminino","Branca","Outubro","2002","Não tem","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 3 horas","Mais de 2 horas, até 3 horas","Não","Continuar estudando e trabalhar"
2017,"Nordeste","CE",2305654,"Interior","Municipal","Urbana",297.42594,259.611564,"Feminino","Parda","Abril","2003","Não tem","Não completou a 4.ª série/5.º ano do Ensino Fundamental","Não sei","Entre 1 e 2 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3501608,"Interior","Estadual","Urbana",337.765355,340.318409,"Feminino","Parda","Fevereiro","2003","Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 3 horas","Entre 1 e 2 horas","Não","Continuar estudando e trabalhar"
2017,"Norte","PA",1506195,"Interior","Municipal","Urbana",239.553503,233.218816,"Feminino","Parda","Julho","2000","Não tem","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Nunca estudou","Entre 1 e 2 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Centro-Oeste","GO",5211909,"Interior","Estadual","Urbana",235.773161,214.361415,"Feminino","Parda","Janeiro","2002","Não tem","Completou o Ensino Médio, mas não completou a Faculdade","Não sei","Mais de 2 horas, até 3 horas","Menos de 1 hora","Sim","Continuar estudando e trabalhar"
2017,"Sudeste","MG",3106200,"Capital","Estadual","Urbana",255.496089,218.611636,"Feminino","Não quero declarar","Maio","2001","Sim, um","Não sei","Não sei","Mais de 3 horas","Mais de 3 horas","Não","Continuar estudando e trabalhar"
2017,"Sul","SC",4202404,"Interior","Municipal","Urbana",239.280735,273.776692,"Masculino","Branca","Setembro","2002","Sim, um","Não sei","Não sei","Mais de 3 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Centro-Oeste","MT",5107875,"Interior","Estadual","Urbana",270.14861,224.951055,"Masculino","Branca","Outubro","2002","Sim, dois","Não sei","Não sei","Mais de 3 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
2017,"Norte","TO",1716109,"Interior","Estadual","Urbana",262.829126,287.048326,"Masculino","Parda","Fevereiro","2003","Não tem","Completou o Ensino Médio, mas não completou a Faculdade"," "," "," "," "," "
2017,"Sudeste","MG",3171808,"Interior","Estadual","Urbana",298.74774,259.96268,"Feminino","Parda","Dezembro","2002","Não tem","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não sei","Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Sudeste","MG",3131307,"Interior","Estadual","Urbana",310.913126,223.164736,"Feminino","Parda","Fevereiro","2003","Sim, um","Completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas","Entre 1 e 2 horas","Não","Ainda não sei"
2017,"Norte","AC",1200393,"Interior","Estadual","Urbana",234.38872,209.280523,"Feminino","Branca","Março","2003","Sim, um","Completou a Faculdade","Completou a Faculdade","Mais de 2 horas, até 3 horas","Entre 1 e 2 horas","Não","Somente continuar estudando"
2017,"Sudeste","RJ",3304904,"Interior","Estadual","Urbana",188.657207,197.5134,"Feminino","Parda","Junho","2003","Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas","Menos de 1 hora","Não","Continuar estudando e trabalhar"
2017,"Sudeste","SP",3503208,"Interior","Estadual","Urbana",301.940235,296.726641,"Masculino","Não quero declarar","Abril","2002","Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não sei","Mais de 3 horas","Entre 1 e 2 horas","Não","Ainda não sei"
2017,"Sudeste","SP",3505708,"Interior","Municipal","Urbana",255.82709,280.911069,"Masculino","Branca","Novembro","2002","Sim, um","Completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 3 horas","Mais de 2 horas, até 3 horas","Não","Continuar estudando e trabalhar"
2017,"Nordeste","CE",2305233,"Interior","Municipal","Urbana",269.075336,235.957093,"Masculino","Branca","Agosto","2003","Não tem","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade","Entre 1 e 2 horas","Não faço trabalhos domésticos","Não","Continuar estudando e trabalhar"
